,day_date,age_group,verified_amount_boost_vaccinated,verified_amount_vaccinated,verified_amount_not_vaccinated,verified_boost_vaccinated_normalized,verified_vaccinated_normalized,verified_not_vaccinated_normalized
283,2021-04-24T00:00:00.000Z,מעל גיל 60,0,1,5,0.0,0.1,2.2
284,2021-04-24T00:00:00.000Z,מתחת לגיל 60,0,4,23,0.0,0.1,0.6000000000000001
285,2021-04-25T00:00:00.000Z,כלל האוכלוסיה,0,6,69,0.0,0.1,1.7000000000000002
286,2021-04-25T00:00:00.000Z,מתחת לגיל 60,0,5,61,0.0,0.1,1.6
287,2021-04-25T00:00:00.000Z,מעל גיל 60,0,1,2,0.0,0.1,0.9
288,2021-04-26T00:00:00.000Z,מתחת לגיל 60,0,6,69,0.0,0.2,1.8
289,2021-04-26T00:00:00.000Z,כלל האוכלוסיה,0,11,81,0.0,0.2,2.0
290,2021-04-26T00:00:00.000Z,מעל גיל 60,0,5,3,0.0,0.4,1.4
291,2021-04-27T00:00:00.000Z,מעל גיל 60,0,8,3,0.0,0.6000000000000001,1.4
292,2021-04-27T00:00:00.000Z,כלל האוכלוסיה,0,13,71,0.0,0.30000000000000004,1.7000000000000002
293,2021-04-27T00:00:00.000Z,מתחת לגיל 60,0,5,60,0.0,0.1,1.6
294,2021-04-28T00:00:00.000Z,מתחת לגיל 60,0,13,66,0.0,0.30000000000000004,1.7000000000000002
295,2021-04-28T00:00:00.000Z,מעל גיל 60,0,1,3,0.0,0.1,1.4
296,2021-04-28T00:00:00.000Z,כלל האוכלוסיה,0,14,79,0.0,0.30000000000000004,1.9
297,2021-04-29T00:00:00.000Z,מתחת לגיל 60,0,7,71,0.0,0.2,1.8
298,2021-04-29T00:00:00.000Z,מעל גיל 60,0,2,6,0.0,0.1,2.8
299,2021-04-29T00:00:00.000Z,כלל האוכלוסיה,0,9,82,0.0,0.2,2.0
300,2021-04-30T00:00:00.000Z,מעל גיל 60,0,4,3,0.0,0.30000000000000004,1.4
301,2021-04-30T00:00:00.000Z,כלל האוכלוסיה,0,17,60,0.0,0.30000000000000004,1.5
302,2021-04-30T00:00:00.000Z,מתחת לגיל 60,0,13,55,0.0,0.30000000000000004,1.4
303,2021-05-01T00:00:00.000Z,מעל גיל 60,0,0,3,0.0,0.0,1.4
304,2021-05-01T00:00:00.000Z,מתחת לגיל 60,0,4,6,0.0,0.1,0.2
305,2021-05-01T00:00:00.000Z,כלל האוכלוסיה,0,4,10,0.0,0.1,0.2
306,2021-05-02T00:00:00.000Z,מתחת לגיל 60,0,3,33,0.0,0.1,0.9
307,2021-05-02T00:00:00.000Z,מעל גיל 60,0,0,4,0.0,0.0,1.8
308,2021-05-02T00:00:00.000Z,כלל האוכלוסיה,0,3,46,0.0,0.1,1.1
309,2021-05-03T00:00:00.000Z,מעל גיל 60,0,2,2,0.0,0.1,0.9
310,2021-05-03T00:00:00.000Z,כלל האוכלוסיה,0,14,51,0.0,0.30000000000000004,1.3
311,2021-05-03T00:00:00.000Z,מתחת לגיל 60,0,11,46,0.0,0.30000000000000004,1.2
312,2021-05-04T00:00:00.000Z,מעל גיל 60,0,1,2,0.0,0.1,0.9
313,2021-05-04T00:00:00.000Z,מתחת לגיל 60,0,6,42,0.0,0.2,1.1
314,2021-05-04T00:00:00.000Z,כלל האוכלוסיה,0,7,52,0.0,0.1,1.3
315,2021-05-05T00:00:00.000Z,מתחת לגיל 60,0,4,55,0.0,0.1,1.4
316,2021-05-05T00:00:00.000Z,מעל גיל 60,0,1,5,0.0,0.1,2.3
317,2021-05-05T00:00:00.000Z,כלל האוכלוסיה,0,5,62,0.0,0.1,1.5
318,2021-05-06T00:00:00.000Z,כלל האוכלוסיה,0,15,33,0.0,0.30000000000000004,0.8
319,2021-05-06T00:00:00.000Z,מעל גיל 60,0,4,2,0.0,0.30000000000000004,0.9
320,2021-05-06T00:00:00.000Z,מתחת לגיל 60,0,11,30,0.0,0.30000000000000004,0.8
321,2021-05-07T00:00:00.000Z,כלל האוכלוסיה,0,2,30,0.0,0.0,0.7000000000000001
322,2021-05-07T00:00:00.000Z,מעל גיל 60,0,0,4,0.0,0.0,1.9
323,2021-05-07T00:00:00.000Z,מתחת לגיל 60,0,2,25,0.0,0.1,0.7000000000000001
324,2021-05-08T00:00:00.000Z,כלל האוכלוסיה,0,5,10,0.0,0.1,0.2
325,2021-05-08T00:00:00.000Z,מתחת לגיל 60,0,5,10,0.0,0.1,0.30000000000000004
326,2021-05-08T00:00:00.000Z,מעל גיל 60,0,0,0,0.0,0.0,0.0
327,2021-05-09T00:00:00.000Z,כלל האוכלוסיה,0,5,27,0.0,0.1,0.7000000000000001
328,2021-05-09T00:00:00.000Z,מעל גיל 60,0,0,0,0.0,0.0,0.0
329,2021-05-09T00:00:00.000Z,מתחת לגיל 60,0,5,26,0.0,0.1,0.7000000000000001
330,2021-05-10T00:00:00.000Z,כלל האוכלוסיה,0,12,39,0.0,0.2,1.0
331,2021-05-10T00:00:00.000Z,מעל גיל 60,0,2,0,0.0,0.1,0.0
332,2021-05-10T00:00:00.000Z,מתחת לגיל 60,0,10,35,0.0,0.30000000000000004,0.9
333,2021-05-11T00:00:00.000Z,מעל גיל 60,0,3,0,0.0,0.2,0.0
334,2021-05-11T00:00:00.000Z,כלל האוכלוסיה,0,9,25,0.0,0.2,0.6000000000000001
335,2021-05-11T00:00:00.000Z,מתחת לגיל 60,0,6,22,0.0,0.2,0.6000000000000001
336,2021-05-12T00:00:00.000Z,מתחת לגיל 60,0,2,18,0.0,0.1,0.5
337,2021-05-12T00:00:00.000Z,מעל גיל 60,0,3,1,0.0,0.2,0.5
338,2021-05-12T00:00:00.000Z,כלל האוכלוסיה,0,5,20,0.0,0.1,0.5
339,2021-05-13T00:00:00.000Z,מתחת לגיל 60,0,3,24,0.0,0.1,0.6000000000000001
340,2021-05-13T00:00:00.000Z,מעל גיל 60,0,1,1,0.0,0.1,0.5
341,2021-05-13T00:00:00.000Z,כלל האוכלוסיה,0,4,25,0.0,0.1,0.6000000000000001
342,2021-05-14T00:00:00.000Z,כלל האוכלוסיה,0,1,25,0.0,0.0,0.6000000000000001
343,2021-05-14T00:00:00.000Z,מתחת לגיל 60,0,1,22,0.0,0.0,0.6000000000000001
344,2021-05-14T00:00:00.000Z,מעל גיל 60,0,0,3,0.0,0.0,1.4
345,2021-05-15T00:00:00.000Z,כלל האוכלוסיה,0,3,17,0.0,0.1,0.4
346,2021-05-15T00:00:00.000Z,מתחת לגיל 60,0,1,15,0.0,0.0,0.4
347,2021-05-15T00:00:00.000Z,מעל גיל 60,0,2,2,0.0,0.1,1.0
348,2021-05-16T00:00:00.000Z,כלל האוכלוסיה,0,13,16,0.0,0.2,0.4
349,2021-05-16T00:00:00.000Z,מתחת לגיל 60,0,5,14,0.0,0.1,0.4
350,2021-05-16T00:00:00.000Z,מעל גיל 60,0,8,1,0.0,0.6000000000000001,0.5
351,2021-05-17T00:00:00.000Z,מעל גיל 60,0,2,1,0.0,0.1,0.5
352,2021-05-17T00:00:00.000Z,כלל האוכלוסיה,0,5,10,0.0,0.1,0.30000000000000004
353,2021-05-17T00:00:00.000Z,מתחת לגיל 60,0,3,7,0.0,0.1,0.2
354,2021-05-18T00:00:00.000Z,כלל האוכלוסיה,0,6,16,0.0,0.1,0.4
355,2021-05-18T00:00:00.000Z,מעל גיל 60,0,1,1,0.0,0.1,0.5
356,2021-05-18T00:00:00.000Z,מתחת לגיל 60,0,5,12,0.0,0.1,0.30000000000000004
357,2021-05-19T00:00:00.000Z,כלל האוכלוסיה,0,16,38,0.0,0.30000000000000004,1.0
358,2021-05-19T00:00:00.000Z,מתחת לגיל 60,0,5,17,0.0,0.1,0.4
359,2021-05-19T00:00:00.000Z,מעל גיל 60,0,11,3,0.0,0.8,1.5
360,2021-05-20T00:00:00.000Z,מעל גיל 60,0,0,1,0.0,0.0,0.5
361,2021-05-20T00:00:00.000Z,מתחת לגיל 60,0,5,16,0.0,0.1,0.4
362,2021-05-20T00:00:00.000Z,כלל האוכלוסיה,0,5,25,0.0,0.1,0.6000000000000001
363,2021-05-21T00:00:00.000Z,מתחת לגיל 60,0,6,9,0.0,0.2,0.2
364,2021-05-21T00:00:00.000Z,מעל גיל 60,0,1,2,0.0,0.1,1.0
365,2021-05-21T00:00:00.000Z,כלל האוכלוסיה,0,7,15,0.0,0.1,0.4
366,2021-05-22T00:00:00.000Z,מעל גיל 60,0,0,2,0.0,0.0,1.0
367,2021-05-22T00:00:00.000Z,מתחת לגיל 60,0,1,7,0.0,0.0,0.2
368,2021-05-22T00:00:00.000Z,כלל האוכלוסיה,0,1,11,0.0,0.0,0.30000000000000004
369,2021-05-23T00:00:00.000Z,מתחת לגיל 60,0,4,18,0.0,0.1,0.5
370,2021-05-23T00:00:00.000Z,כלל האוכלוסיה,0,6,20,0.0,0.1,0.5
371,2021-05-23T00:00:00.000Z,מעל גיל 60,0,2,2,0.0,0.1,1.0
372,2021-05-24T00:00:00.000Z,מעל גיל 60,0,1,3,0.0,0.1,1.5
373,2021-05-24T00:00:00.000Z,כלל האוכלוסיה,0,7,21,0.0,0.1,0.5
374,2021-05-24T00:00:00.000Z,מתחת לגיל 60,0,6,16,0.0,0.2,0.4
375,2021-05-25T00:00:00.000Z,מתחת לגיל 60,0,6,10,0.0,0.2,0.30000000000000004
376,2021-05-25T00:00:00.000Z,מעל גיל 60,0,1,1,0.0,0.1,0.5
377,2021-05-25T00:00:00.000Z,כלל האוכלוסיה,0,7,15,0.0,0.1,0.4
378,2021-05-26T00:00:00.000Z,מעל גיל 60,0,1,0,0.0,0.1,0.0
379,2021-05-26T00:00:00.000Z,כלל האוכלוסיה,0,3,11,0.0,0.1,0.30000000000000004
380,2021-05-26T00:00:00.000Z,מתחת לגיל 60,0,2,11,0.0,0.1,0.30000000000000004
381,2021-05-27T00:00:00.000Z,כלל האוכלוסיה,0,2,12,0.0,0.0,0.30000000000000004
382,2021-05-27T00:00:00.000Z,מתחת לגיל 60,0,2,11,0.0,0.1,0.30000000000000004
383,2021-05-27T00:00:00.000Z,מעל גיל 60,0,0,1,0.0,0.0,0.5
384,2021-05-28T00:00:00.000Z,מתחת לגיל 60,0,4,10,0.0,0.1,0.30000000000000004
385,2021-05-28T00:00:00.000Z,כלל האוכלוסיה,0,7,11,0.0,0.1,0.30000000000000004
386,2021-05-28T00:00:00.000Z,מעל גיל 60,0,3,1,0.0,0.2,0.5
387,2021-05-29T00:00:00.000Z,מתחת לגיל 60,0,1,8,0.0,0.0,0.2
388,2021-05-29T00:00:00.000Z,מעל גיל 60,0,2,1,0.0,0.1,0.5
389,2021-05-29T00:00:00.000Z,כלל האוכלוסיה,0,3,9,0.0,0.1,0.2
390,2021-05-30T00:00:00.000Z,מתחת לגיל 60,0,0,1,0.0,0.0,0.0
391,2021-05-30T00:00:00.000Z,כלל האוכלוסיה,0,0,3,0.0,0.0,0.1
392,2021-05-30T00:00:00.000Z,מעל גיל 60,0,0,1,0.0,0.0,0.5
393,2021-05-31T00:00:00.000Z,מתחת לגיל 60,0,2,9,0.0,0.1,0.2
394,2021-05-31T00:00:00.000Z,כלל האוכלוסיה,0,4,10,0.0,0.1,0.30000000000000004
395,2021-05-31T00:00:00.000Z,מעל גיל 60,0,2,0,0.0,0.1,0.0
396,2021-06-01T00:00:00.000Z,כלל האוכלוסיה,0,6,29,0.0,0.1,0.7000000000000001
397,2021-06-01T00:00:00.000Z,מעל גיל 60,0,1,1,0.0,0.1,0.5
398,2021-06-01T00:00:00.000Z,מתחת לגיל 60,0,5,23,0.0,0.1,0.6000000000000001
399,2021-06-02T00:00:00.000Z,מתחת לגיל 60,0,0,9,0.0,0.0,0.2
400,2021-06-02T00:00:00.000Z,כלל האוכלוסיה,0,3,10,0.0,0.1,0.30000000000000004
401,2021-06-02T00:00:00.000Z,מעל גיל 60,0,3,1,0.0,0.2,0.5
402,2021-06-03T00:00:00.000Z,מתחת לגיל 60,0,4,4,0.0,0.1,0.1
403,2021-06-03T00:00:00.000Z,מעל גיל 60,0,0,1,0.0,0.0,0.5
404,2021-06-03T00:00:00.000Z,כלל האוכלוסיה,0,4,6,0.0,0.1,0.2
405,2021-06-04T00:00:00.000Z,מתחת לגיל 60,0,6,21,0.0,0.2,0.6000000000000001
406,2021-06-04T00:00:00.000Z,מעל גיל 60,0,3,1,0.0,0.2,0.5
407,2021-06-04T00:00:00.000Z,כלל האוכלוסיה,0,9,22,0.0,0.2,0.6000000000000001
408,2021-06-05T00:00:00.000Z,כלל האוכלוסיה,0,3,2,0.0,0.1,0.1
409,2021-06-05T00:00:00.000Z,מעל גיל 60,0,2,0,0.0,0.1,0.0
410,2021-06-05T00:00:00.000Z,מתחת לגיל 60,0,1,1,0.0,0.0,0.0
411,2021-06-06T00:00:00.000Z,כלל האוכלוסיה,0,1,3,0.0,0.0,0.1
412,2021-06-06T00:00:00.000Z,מתחת לגיל 60,0,1,1,0.0,0.0,0.0
413,2021-06-06T00:00:00.000Z,מעל גיל 60,0,0,1,0.0,0.0,0.5
414,2021-06-07T00:00:00.000Z,מעל גיל 60,0,1,0,0.0,0.1,0.0
415,2021-06-07T00:00:00.000Z,כלל האוכלוסיה,0,4,2,0.0,0.1,0.1
416,2021-06-07T00:00:00.000Z,מתחת לגיל 60,0,3,2,0.0,0.1,0.1
417,2021-06-08T00:00:00.000Z,מעל גיל 60,0,3,0,0.0,0.2,0.0
418,2021-06-08T00:00:00.000Z,כלל האוכלוסיה,0,10,20,0.0,0.2,0.5
419,2021-06-08T00:00:00.000Z,מתחת לגיל 60,0,7,17,0.0,0.2,0.5
420,2021-06-09T00:00:00.000Z,כלל האוכלוסיה,0,3,2,0.0,0.1,0.1
421,2021-06-09T00:00:00.000Z,מתחת לגיל 60,0,1,1,0.0,0.0,0.0
422,2021-06-09T00:00:00.000Z,מעל גיל 60,0,2,0,0.0,0.1,0.0
423,2021-06-10T00:00:00.000Z,מעל גיל 60,0,3,0,0.0,0.2,0.0
424,2021-06-10T00:00:00.000Z,כלל האוכלוסיה,0,8,10,0.0,0.2,0.30000000000000004
425,2021-06-10T00:00:00.000Z,מתחת לגיל 60,0,5,8,0.0,0.1,0.2
426,2021-06-11T00:00:00.000Z,מתחת לגיל 60,0,7,6,0.0,0.2,0.2
427,2021-06-11T00:00:00.000Z,מעל גיל 60,0,1,0,0.0,0.1,0.0
428,2021-06-11T00:00:00.000Z,כלל האוכלוסיה,0,8,8,0.0,0.2,0.2
429,2021-06-12T00:00:00.000Z,מתחת לגיל 60,0,2,1,0.0,0.1,0.0
430,2021-06-12T00:00:00.000Z,כלל האוכלוסיה,0,2,3,0.0,0.0,0.1
431,2021-06-12T00:00:00.000Z,מעל גיל 60,0,0,1,0.0,0.0,0.5
432,2021-06-13T00:00:00.000Z,כלל האוכלוסיה,0,1,2,0.0,0.0,0.1
433,2021-06-13T00:00:00.000Z,מעל גיל 60,0,0,0,0.0,0.0,0.0
434,2021-06-13T00:00:00.000Z,מתחת לגיל 60,0,1,2,0.0,0.0,0.1
435,2021-06-14T00:00:00.000Z,כלל האוכלוסיה,0,10,15,0.0,0.2,0.4
436,2021-06-14T00:00:00.000Z,מתחת לגיל 60,0,8,15,0.0,0.2,0.4
437,2021-06-14T00:00:00.000Z,מעל גיל 60,0,2,0,0.0,0.1,0.0
438,2021-06-15T00:00:00.000Z,מעל גיל 60,0,1,0,0.0,0.1,0.0
439,2021-06-15T00:00:00.000Z,כלל האוכלוסיה,0,8,16,0.0,0.2,0.4
440,2021-06-15T00:00:00.000Z,מתחת לגיל 60,0,7,15,0.0,0.2,0.4
441,2021-06-16T00:00:00.000Z,מעל גיל 60,0,0,4,0.0,0.0,2.0
442,2021-06-16T00:00:00.000Z,מתחת לגיל 60,0,5,2,0.0,0.1,0.1
443,2021-06-16T00:00:00.000Z,כלל האוכלוסיה,0,5,8,0.0,0.1,0.2
444,2021-06-17T00:00:00.000Z,כלל האוכלוסיה,0,9,17,0.0,0.2,0.4
445,2021-06-17T00:00:00.000Z,מתחת לגיל 60,0,7,17,0.0,0.2,0.5
446,2021-06-17T00:00:00.000Z,מעל גיל 60,0,2,0,0.0,0.1,0.0
447,2021-06-18T00:00:00.000Z,מתחת לגיל 60,0,11,20,0.0,0.30000000000000004,0.5
448,2021-06-18T00:00:00.000Z,מעל גיל 60,0,1,0,0.0,0.1,0.0
449,2021-06-18T00:00:00.000Z,כלל האוכלוסיה,0,12,22,0.0,0.2,0.6000000000000001
450,2021-06-19T00:00:00.000Z,מעל גיל 60,0,1,0,0.0,0.1,0.0
451,2021-06-19T00:00:00.000Z,מתחת לגיל 60,0,5,39,0.0,0.1,1.0
452,2021-06-19T00:00:00.000Z,כלל האוכלוסיה,0,6,39,0.0,0.1,1.0
453,2021-06-20T00:00:00.000Z,כלל האוכלוסיה,0,20,25,0.0,0.4,0.6000000000000001
454,2021-06-20T00:00:00.000Z,מעל גיל 60,0,5,0,0.0,0.4,0.0
455,2021-06-20T00:00:00.000Z,מתחת לגיל 60,0,15,24,0.0,0.4,0.6000000000000001
456,2021-06-21T00:00:00.000Z,כלל האוכלוסיה,0,41,77,0.0,0.8,2.0
457,2021-06-21T00:00:00.000Z,מעל גיל 60,0,12,2,0.0,0.9,1.0
458,2021-06-21T00:00:00.000Z,מתחת לגיל 60,0,29,74,0.0,0.7000000000000001,2.0
459,2021-06-22T00:00:00.000Z,כלל האוכלוסיה,0,40,63,0.0,0.8,1.6
460,2021-06-22T00:00:00.000Z,מתחת לגיל 60,0,29,62,0.0,0.7000000000000001,1.7000000000000002
461,2021-06-22T00:00:00.000Z,מעל גיל 60,0,11,0,0.0,0.8,0.0
462,2021-06-23T00:00:00.000Z,כלל האוכלוסיה,0,48,88,0.0,0.9,2.2
463,2021-06-23T00:00:00.000Z,מעל גיל 60,0,11,1,0.0,0.8,0.5
464,2021-06-23T00:00:00.000Z,מתחת לגיל 60,0,37,86,0.0,0.9,2.3
465,2021-06-24T00:00:00.000Z,כלל האוכלוסיה,0,102,120,0.0,1.9,3.1
466,2021-06-24T00:00:00.000Z,מתחת לגיל 60,0,64,118,0.0,1.6,3.2
467,2021-06-24T00:00:00.000Z,מעל גיל 60,0,38,2,0.0,2.8,1.0
468,2021-06-25T00:00:00.000Z,מעל גיל 60,0,31,3,0.0,2.3,1.6
469,2021-06-25T00:00:00.000Z,כלל האוכלוסיה,0,96,130,0.0,1.8,3.3
470,2021-06-25T00:00:00.000Z,מתחת לגיל 60,0,65,127,0.0,1.7000000000000002,3.4
471,2021-06-26T00:00:00.000Z,כלל האוכלוסיה,0,44,67,0.0,0.8,1.7000000000000002
472,2021-06-26T00:00:00.000Z,מתחת לגיל 60,0,28,66,0.0,0.7000000000000001,1.8
473,2021-06-26T00:00:00.000Z,מעל גיל 60,0,16,1,0.0,1.2,0.5
474,2021-06-27T00:00:00.000Z,כלל האוכלוסיה,0,68,75,0.0,1.3,1.9
475,2021-06-27T00:00:00.000Z,מעל גיל 60,0,28,1,0.0,2.1,0.5
476,2021-06-27T00:00:00.000Z,מתחת לגיל 60,0,40,73,0.0,1.0,2.0
477,2021-06-28T00:00:00.000Z,מתחת לגיל 60,0,84,147,0.0,2.1,4.0
478,2021-06-28T00:00:00.000Z,כלל האוכלוסיה,0,124,152,0.0,2.3,3.9
479,2021-06-28T00:00:00.000Z,מעל גיל 60,0,40,5,0.0,2.9,2.6
480,2021-06-29T00:00:00.000Z,כלל האוכלוסיה,0,114,170,0.0,2.1,4.4
481,2021-06-29T00:00:00.000Z,מתחת לגיל 60,0,82,164,0.0,2.1,4.4
482,2021-06-29T00:00:00.000Z,מעל גיל 60,0,32,3,0.0,2.3,1.6
483,2021-06-30T00:00:00.000Z,כלל האוכלוסיה,0,130,164,0.0,2.4,4.2
484,2021-06-30T00:00:00.000Z,מתחת לגיל 60,0,86,156,0.0,2.2,4.2
485,2021-06-30T00:00:00.000Z,מעל גיל 60,0,44,4,0.0,3.2,2.1
486,2021-07-01T00:00:00.000Z,מעל גיל 60,0,42,6,0.0,3.1,3.2
487,2021-07-01T00:00:00.000Z,מתחת לגיל 60,0,104,133,0.0,2.6,3.6
488,2021-07-01T00:00:00.000Z,כלל האוכלוסיה,0,146,140,0.0,2.7,3.6
489,2021-07-02T00:00:00.000Z,מעל גיל 60,0,39,6,0.0,2.9,3.2
490,2021-07-02T00:00:00.000Z,מתחת לגיל 60,0,108,165,0.0,2.7,4.5
491,2021-07-02T00:00:00.000Z,כלל האוכלוסיה,0,147,171,0.0,2.8,4.4
492,2021-07-03T00:00:00.000Z,מעל גיל 60,0,25,1,0.0,1.8,0.5
493,2021-07-03T00:00:00.000Z,מתחת לגיל 60,0,53,104,0.0,1.3,2.8
494,2021-07-03T00:00:00.000Z,כלל האוכלוסיה,0,79,105,0.0,1.5,2.7
495,2021-07-04T00:00:00.000Z,מעל גיל 60,0,51,2,0.0,3.7,1.1
496,2021-07-04T00:00:00.000Z,מתחת לגיל 60,0,125,161,0.0,3.2,4.4
497,2021-07-04T00:00:00.000Z,כלל האוכלוסיה,0,176,164,0.0,3.3,4.2
498,2021-07-05T00:00:00.000Z,מתחת לגיל 60,0,157,262,0.0,4.0,7.1
499,2021-07-05T00:00:00.000Z,כלל האוכלוסיה,0,213,271,0.0,4.0,7.0
500,2021-07-05T00:00:00.000Z,מעל גיל 60,0,56,4,0.0,4.1,2.1
501,2021-07-06T00:00:00.000Z,מעל גיל 60,0,64,15,0.0,4.7,8.0
502,2021-07-06T00:00:00.000Z,מתחת לגיל 60,0,166,253,0.0,4.2,6.9
503,2021-07-06T00:00:00.000Z,כלל האוכלוסיה,0,230,269,0.0,4.3,7.0
504,2021-07-07T00:00:00.000Z,מעל גיל 60,0,77,4,0.0,5.6,2.1
505,2021-07-07T00:00:00.000Z,כלל האוכלוסיה,0,261,238,0.0,4.9,6.2
506,2021-07-07T00:00:00.000Z,מתחת לגיל 60,0,184,231,0.0,4.6,6.3
507,2021-07-08T00:00:00.000Z,כלל האוכלוסיה,0,268,184,0.0,5.0,4.8
508,2021-07-08T00:00:00.000Z,מתחת לגיל 60,0,202,179,0.0,5.1,4.9
509,2021-07-08T00:00:00.000Z,מעל גיל 60,0,66,4,0.0,4.8,2.1
510,2021-07-09T00:00:00.000Z,מתחת לגיל 60,0,187,237,0.0,4.7,6.5
511,2021-07-09T00:00:00.000Z,מעל גיל 60,0,84,4,0.0,6.1,2.1
512,2021-07-09T00:00:00.000Z,כלל האוכלוסיה,0,271,242,0.0,5.1,6.3
513,2021-07-10T00:00:00.000Z,מתחת לגיל 60,0,102,124,0.0,2.6,3.4
514,2021-07-10T00:00:00.000Z,כלל האוכלוסיה,0,125,124,0.0,2.3,3.2
515,2021-07-10T00:00:00.000Z,מעל גיל 60,0,23,0,0.0,1.7000000000000002,0.0
516,2021-07-11T00:00:00.000Z,כלל האוכלוסיה,0,267,158,0.0,5.0,4.1
517,2021-07-11T00:00:00.000Z,מעל גיל 60,0,71,2,0.0,5.2,1.1
518,2021-07-11T00:00:00.000Z,מתחת לגיל 60,0,196,156,0.0,4.9,4.3
519,2021-07-12T00:00:00.000Z,מתחת לגיל 60,0,309,313,0.0,7.8,8.6
520,2021-07-12T00:00:00.000Z,כלל האוכלוסיה,0,414,325,0.0,7.7,8.5
521,2021-07-12T00:00:00.000Z,מעל גיל 60,0,105,9,0.0,7.7,4.9
522,2021-07-13T00:00:00.000Z,כלל האוכלוסיה,0,402,319,0.0,7.5,8.3
523,2021-07-13T00:00:00.000Z,מעל גיל 60,0,100,12,0.0,7.3,6.5
524,2021-07-13T00:00:00.000Z,מתחת לגיל 60,0,302,305,0.0,7.6,8.4
525,2021-07-14T00:00:00.000Z,כלל האוכלוסיה,0,403,340,0.0,7.5,8.9
526,2021-07-14T00:00:00.000Z,מעל גיל 60,0,90,11,0.0,6.6,6.0
527,2021-07-14T00:00:00.000Z,מתחת לגיל 60,0,312,328,0.0,7.8,9.0
528,2021-07-15T00:00:00.000Z,מתחת לגיל 60,0,329,381,0.0,8.2,10.5
529,2021-07-15T00:00:00.000Z,כלל האוכלוסיה,0,438,387,0.0,8.1,10.2
530,2021-07-15T00:00:00.000Z,מעל גיל 60,0,109,5,0.0,7.9,2.7
531,2021-07-16T00:00:00.000Z,כלל האוכלוסיה,0,564,525,0.0,10.5,13.8
532,2021-07-16T00:00:00.000Z,מתחת לגיל 60,0,424,507,0.0,10.6,14.0
533,2021-07-16T00:00:00.000Z,מעל גיל 60,0,140,13,0.0,10.2,7.1
534,2021-07-17T00:00:00.000Z,מעל גיל 60,0,68,3,0.0,5.0,1.6
535,2021-07-17T00:00:00.000Z,מתחת לגיל 60,0,162,174,0.0,4.0,4.8
536,2021-07-17T00:00:00.000Z,כלל האוכלוסיה,0,231,177,0.0,4.3,4.7
537,2021-07-18T00:00:00.000Z,כלל האוכלוסיה,0,453,356,0.0,8.4,9.4
538,2021-07-18T00:00:00.000Z,מתחת לגיל 60,0,347,341,0.0,8.7,9.4
539,2021-07-18T00:00:00.000Z,מעל גיל 60,0,106,10,0.0,7.7,5.5
540,2021-07-19T00:00:00.000Z,כלל האוכלוסיה,0,692,645,0.0,12.8,17.1
541,2021-07-19T00:00:00.000Z,מעל גיל 60,0,140,9,0.0,10.2,4.9
542,2021-07-19T00:00:00.000Z,מתחת לגיל 60,0,552,628,0.0,13.7,17.5
543,2021-07-20T00:00:00.000Z,מעל גיל 60,0,193,16,0.0,14.1,8.8
544,2021-07-20T00:00:00.000Z,כלל האוכלוסיה,0,767,606,0.0,14.2,16.1
545,2021-07-20T00:00:00.000Z,מתחת לגיל 60,0,574,581,0.0,14.3,16.2
546,2021-07-21T00:00:00.000Z,מתחת לגיל 60,0,522,582,0.0,13.0,16.3
547,2021-07-21T00:00:00.000Z,כלל האוכלוסיה,0,708,607,0.0,13.1,16.2
548,2021-07-21T00:00:00.000Z,מעל גיל 60,0,186,18,0.0,13.5,9.9
549,2021-07-22T00:00:00.000Z,מעל גיל 60,0,154,15,0.0,11.2,8.3
550,2021-07-22T00:00:00.000Z,כלל האוכלוסיה,0,662,582,0.0,12.2,15.6
551,2021-07-22T00:00:00.000Z,מתחת לגיל 60,0,508,563,0.0,12.6,15.8
552,2021-07-23T00:00:00.000Z,מעל גיל 60,0,207,11,0.0,15.1,6.1
553,2021-07-23T00:00:00.000Z,מתחת לגיל 60,0,574,613,0.0,14.2,17.3
554,2021-07-23T00:00:00.000Z,כלל האוכלוסיה,0,781,631,0.0,14.4,16.9
555,2021-07-24T00:00:00.000Z,כלל האוכלוסיה,0,521,427,0.0,9.6,11.4
556,2021-07-24T00:00:00.000Z,מעל גיל 60,0,130,9,0.0,9.5,5.0
557,2021-07-24T00:00:00.000Z,מתחת לגיל 60,0,391,415,0.0,9.7,11.7
558,2021-07-25T00:00:00.000Z,כלל האוכלוסיה,1,792,587,77.0,14.6,15.8
559,2021-07-25T00:00:00.000Z,מתחת לגיל 60,1,612,568,203.3,15.1,16.1
560,2021-07-25T00:00:00.000Z,מעל גיל 60,0,180,16,0.0,13.1,8.9
561,2021-07-26T00:00:00.000Z,כלל האוכלוסיה,1,1212,885,57.6,22.3,23.9
562,2021-07-26T00:00:00.000Z,מתחת לגיל 60,0,897,845,0.0,22.1,24.0
563,2021-07-26T00:00:00.000Z,מעל גיל 60,1,315,33,91.6,22.9,18.3
564,2021-07-27T00:00:00.000Z,כלל האוכלוסיה,1,1249,986,47.8,22.9,26.8
565,2021-07-27T00:00:00.000Z,מתחת לגיל 60,1,934,943,125.9,22.9,26.9
566,2021-07-27T00:00:00.000Z,מעל גיל 60,0,313,27,0.0,22.8,15.1
567,2021-07-28T00:00:00.000Z,מעל גיל 60,0,299,34,0.0,21.8,19.0
